Разработка на Swift|Факультет iOS-разработки|GeekBrains|126000|2021-06-15|7 мес.|https://gb.ru/geek_university/ios
Разработка на Swift|Программист iOS|GeekBrains|90000|2021-06-15|6 мес.|https://gb.ru/professions/ios_developer
Разработка на Swift|Основы языка Swift Современные технологии программирования под Apple на Swift 5, xcode 10|GeekBrains|15000|2021-07-01|1 мес.|https://gb.ru/courses/25
Разработка на Swift|Клиент-серверные iOS-приложения Swift 5.2, Xcode 11|GeekBrains|15000|2021-07-05|1 мес.|https://gb.ru/courses/224
Разработка на Swift|Производительность iOS-приложений|GeekBrains|15000|2021-06-28|1 мес.|https://gb.ru/courses/443
Разработка на Swift|Swift для начинающих|GeekBrains|||1 зан.|https://gb.ru/courses/131|Онлайн-вебинары
Разработка на Swift|Разработка под iOS. Начинаем|Курсы с Youtube|||58 зан.|https://www.youtube.com/watch?v=DMF8lCrf3Qs&list=PLQC2_0cDcSKA0zy20X9c5rQKNg3rkSK7c|Видеокурс с Youtube
1C-разработка|Профессия 1C-разработчик|Skillbox|82800|2021-06-16|6 мес.|https://skillbox.ru/course/profession-1c/
1C-разработка|1С-программист|Нетология|56940|2021-07-07|7 мес.|https://netology.ru/programs/developer1c
1C-разработка|Факультет 1С-разработки|GeekBrains|112500|2021-06-15|8 мес.|https://gb.ru/geek_university/1c-developer
1C-разработка|Онлайн-курс программирования 1С|Hedu (Irs.academy)|37550||3 мес.|https://irs.academy/kurs_programma_1c
1C-разработка|Программирование в 1С|Курсы с Youtube|||22 зан.|https://www.youtube.com/watch?v=ct6-HhF0VJA&list=PLBzoXhN_kiSyAHRHRCVcpR3qK_mN1kff5|Видеокурс с Youtube
1C-разработка|Программирование в 1С – за 21 день|Курсы с Youtube|||25 зан.|https://www.youtube.com/watch?v=y16Y3nKC3QI&list=PLN1BSVwPIqvUBuhRj3PYHqdCn6upxIXzD|Видеокурс с Youtube
Фреймворк Laravel|PHP-разработчик с нуля до PRO|Skillbox|55300|2021-06-16|9 мес.|https://skillbox.ru/course/php/
Фреймворк Laravel|Веб-разработчик с нуля до трудоустройства|Нетология|89940|2021-06-21|18 мес.|https://netology.ru/programs/web-developer
Фреймворк Laravel|Веб-разработчик|GeekBrains|100000|2021-06-15|8 мес.|https://gb.ru/professions/web_developer
Фреймворк Laravel|Программист PHP|GeekBrains|50000|2021-06-15|4 мес.|https://gb.ru/professions/php_developer
Фреймворк Laravel|Laravel. Глубокое погружение|GeekBrains|11970|2021-06-15|1 мес.|https://gb.ru/courses/1011
Фреймворк Laravel|Уроки Laravel для начинающих|Курсы с Youtube|||11 зан.|https://www.youtube.com/watch?v=i98TUvjQZyw&list=PL0lO_mIqDDFX3vIw4mSilTVihgL98y3e4|Видеокурс с Youtube
Фреймворк Laravel|Фреймворк Laravel. Основы и первая практика|Курсы с Youtube|||6 зан.|https://www.youtube.com/watch?v=oZGOnN7i-nU&list=PLD-piGJ3Dtl2Q4y4qSjMpGGWHE-KCoNnE|Видеокурс с Youtube
VR/AR разработка|Профессия Разработчик VR & AR|Skillbox|104400|2021-06-16|12 мес.|https://skillbox.ru/course/profession-vr-ar/
VR/AR разработка|Факультет Разработки VR/AR|GeekBrains|120960|2021-06-15|12 мес.|https://gb.ru/geek_university/vr-ar
VR/AR разработка|Профессия Разработчик AR&VR с нуля до PRO|Skillbox|162000|2021-06-16|24 мес.|https://skillbox.ru/course/profession-vr-ar-dev/
VR/AR разработка|AR. Приложение дополненной реальности Для мобильных устройств под iOS|GeekBrains|5000||1 мес.|https://gb.ru/courses/73
VR/AR разработка|VR-разработчик на Unreal Engine 4|Skillbox|41300|2021-06-16|2 мес.|https://skillbox.ru/course/vr-dev-unreal/
VR/AR разработка|Виртуальная и дополненная реальность: как стать VR/AR разработчиком?|GeekBrains|||1 зан.|https://gb.ru/courses/2289|Онлайн-вебинары
VR/AR разработка|Разработка VR/AR|Курсы с Youtube|||12 зан.|https://www.youtube.com/watch?v=7r8QGtDQ67E&list=PLcluB-ddpowL8HybPmK_prDxPta5DQTcb|Видеокурс с Youtube
